CustomerID,Segment,RFM Score,Recency,Total Orders,Total Revenue,Churn Risk,Last Purchase Date
16906,Potential Loyalists,233,82,4,313.72999999999996,Medium Risk,2011-09-19 11:49:00
16907,Loyal Customers,434,29,5,647.3100000000001,Low Risk,2011-11-10 18:04:00
16909,At Risk,212,72,1,198.72000000000003,High Risk,2011-09-28 16:45:00
16910,Champions,544,4,8,1035.51,Low Risk,2011-12-05 12:51:00
16912,Champions,445,29,12,1622.53,Low Risk,2011-11-11 12:18:00
16913,Lost Customers,111,290,1,47.49,High Risk,2011-02-22 12:56:00
16914,At Risk,311,36,1,101.96000000000001,High Risk,2011-11-03 15:27:00
16915,Loyal Customers,532,9,4,255.82999999999996,Low Risk,2011-11-30 16:39:00
16916,Potential Loyalists,413,24,2,486.28000000000003,Medium Risk,2011-11-16 12:08:00
16917,Lost Customers,111,277,1,62.400000000000006,High Risk,2011-03-08 11:55:00
16918,Loyal Customers,344,50,7,905.6700000000001,Low Risk,2011-10-21 12:50:00
16919,Loyal Customers,245,156,11,1457.8,Low Risk,2011-07-06 13:35:00
16921,At Risk,311,61,1,145.93,High Risk,2011-10-09 16:22:00
16923,Champions,545,12,21,4737.26,Low Risk,2011-11-27 13:00:00
16924,Loyal Customers,424,21,3,603.2399999999999,Low Risk,2011-11-18 12:53:00
16926,Lost Customers,111,371,1,33.45,High Risk,2010-12-03 13:42:00
16927,Lost Customers,111,276,2,72.35,High Risk,2011-03-08 13:21:00
16928,Loyal Customers,245,80,18,1853.3200000000002,Low Risk,2011-09-20 15:10:00
16929,Champions,544,4,7,1211.81,Low Risk,2011-12-06 08:37:00
16930,Potential Loyalists,422,26,3,265.17,Medium Risk,2011-11-13 16:13:00
16931,Champions,545,5,21,4117.9,Low Risk,2011-12-04 13:15:00
16932,At Risk,311,53,1,127.78,High Risk,2011-10-17 14:12:00
16933,Loyal Customers,533,1,4,446.4100000000001,Low Risk,2011-12-08 12:54:00
16934,Potential Loyalists,314,55,2,674.78,Medium Risk,2011-10-16 12:40:00
16936,Potential Loyalists,412,26,1,246.11,Medium Risk,2011-11-14 11:04:00
16938,Champions,535,9,4,1616.8899999999999,Low Risk,2011-12-01 10:20:00
16940,Loyal Customers,325,52,3,2743.19,Low Risk,2011-10-18 13:15:00
16942,Champions,445,13,10,1366.7400000000002,Low Risk,2011-11-27 12:40:00
16943,At Risk,112,318,1,151.07999999999998,High Risk,2011-01-25 14:00:00
16945,Champions,445,22,19,4017.7400000000007,Low Risk,2011-11-18 11:39:00
16947,At Risk,113,236,1,315.68,High Risk,2011-04-18 09:38:00
16948,Potential Loyalists,222,139,3,212.89999999999998,Medium Risk,2011-07-24 12:46:00
16949,Champions,534,4,6,644.37,Low Risk,2011-12-06 11:07:00
16950,Loyal Customers,324,57,3,598.5,Low Risk,2011-10-14 09:06:00
16951,Loyal Customers,234,123,4,1125.0600000000002,Low Risk,2011-08-08 13:25:00
16952,At Risk,211,109,2,101.75999999999999,High Risk,2011-08-22 13:03:00
16953,Potential Loyalists,411,30,1,20.8,Medium Risk,2011-11-09 15:54:00
16954,Champions,544,1,7,906.1100000000001,Low Risk,2011-12-09 09:46:00
16955,Potential Loyalists,133,185,4,356.02000000000004,Medium Risk,2011-06-08 10:36:00
16956,Potential Loyalists,512,9,2,207.19,Medium Risk,2011-11-30 14:28:00
16957,At Risk,112,239,2,269.64,High Risk,2011-04-14 13:56:00
16959,At Risk,211,87,1,117.35000000000001,High Risk,2011-09-13 15:03:00
16960,Potential Loyalists,323,39,3,488.6,Medium Risk,2011-11-01 11:35:00
16961,At Risk,212,116,1,203.52,High Risk,2011-08-15 13:46:00
16963,Lost Customers,111,187,1,110.55000000000001,High Risk,2011-06-05 13:48:00
16965,Lost Customers,111,227,1,89.6,High Risk,2011-04-27 12:08:00
16966,Potential Loyalists,331,43,5,116.05,Medium Risk,2011-10-28 10:02:00
16967,At Risk,112,189,1,305.09999999999997,High Risk,2011-06-03 14:24:00
16968,Loyal Customers,513,4,2,352.88,Low Risk,2011-12-05 15:02:00
16969,Potential Loyalists,323,39,3,522.2,Medium Risk,2011-10-31 13:12:00
16971,At Risk,311,38,1,109.96000000000002,High Risk,2011-11-01 15:06:00
16978,At Risk,212,78,1,268.43,High Risk,2011-09-23 12:50:00
16979,Champions,534,4,6,995.7300000000001,Low Risk,2011-12-06 12:21:00
16980,Potential Loyalists,114,255,2,621.66,Medium Risk,2011-03-29 16:36:00
16982,Potential Loyalists,313,61,1,384.06,Medium Risk,2011-10-10 12:28:00
16983,Champions,445,13,8,1468.97,Low Risk,2011-11-27 12:10:00
16984,Loyal Customers,235,88,4,2560.1,Low Risk,2011-09-12 14:00:00
16985,Champions,445,17,10,1587.7900000000002,Low Risk,2011-11-22 13:33:00
16986,Potential Loyalists,411,30,1,20.8,Medium Risk,2011-11-09 15:52:00
16987,Champions,534,3,6,708.94,Low Risk,2011-12-06 17:26:00
16988,Potential Loyalists,511,5,1,67.87,Medium Risk,2011-12-04 16:02:00
16989,Potential Loyalists,521,7,3,110.54999999999998,Medium Risk,2011-12-02 16:39:00
16992,Champions,534,11,6,1284.3099999999997,Low Risk,2011-11-29 11:50:00
16995,Lost Customers,111,372,1,0.0,High Risk,2010-12-02 17:09:00
16996,Champions,445,30,9,1335.28,Low Risk,2011-11-09 16:43:00
16997,Lost Customers,111,288,2,117.0,High Risk,2011-02-24 17:28:00
16998,Potential Loyalists,231,150,5,105.4,Medium Risk,2011-07-13 09:49:00
16999,Potential Loyalists,412,23,2,289.92,Medium Risk,2011-11-16 13:53:00
17001,Champions,545,1,11,3246.96,Low Risk,2011-12-09 09:38:00
17002,Potential Loyalists,224,86,3,765.5999999999999,Medium Risk,2011-09-15 12:40:00
17004,Potential Loyalists,314,46,2,665.64,Medium Risk,2011-10-24 14:25:00
17006,Champions,534,5,4,692.03,Low Risk,2011-12-05 12:09:00
17007,Loyal Customers,344,51,7,664.01,Low Risk,2011-10-20 10:47:00
17010,Potential Loyalists,412,17,2,171.96,Medium Risk,2011-11-23 11:04:00
17011,Potential Loyalists,412,30,1,270.9,Medium Risk,2011-11-09 13:30:00
17014,Loyal Customers,533,8,4,466.13,Low Risk,2011-12-01 14:09:00
17015,Loyal Customers,425,29,3,1725.9899999999998,Low Risk,2011-11-11 10:45:00
17017,Champions,545,3,26,5155.4400000000005,Low Risk,2011-12-07 09:32:00
17018,At Risk,311,41,1,60.300000000000004,High Risk,2011-10-30 11:42:00
17019,Champions,534,11,4,1091.48,Low Risk,2011-11-28 13:06:00
17022,Potential Loyalists,411,31,1,71.0,Medium Risk,2011-11-08 17:09:00
17024,Potential Loyalists,321,45,3,95.85,Medium Risk,2011-10-25 13:47:00
17025,Potential Loyalists,312,61,2,218.6,Medium Risk,2011-10-10 09:06:00
17026,Lost Customers,111,370,1,20.4,High Risk,2010-12-05 12:47:00
17027,Loyal Customers,234,79,6,727.0600000000001,Low Risk,2011-09-22 12:24:00
17030,At Risk,311,64,1,104.05,High Risk,2011-10-07 08:49:00
17031,Loyal Customers,513,12,2,317.95,Low Risk,2011-11-28 10:23:00
17033,Potential Loyalists,223,86,3,389.1599999999999,Medium Risk,2011-09-14 14:34:00
17034,Loyal Customers,433,16,4,453.82000000000005,Low Risk,2011-11-23 15:14:00
17035,Potential Loyalists,123,246,3,327.7300000000001,Medium Risk,2011-04-08 11:23:00
17037,Potential Loyalists,214,78,2,1169.6200000000001,Medium Risk,2011-09-22 17:20:00
17038,Potential Loyalists,411,30,1,46.00000000000001,Medium Risk,2011-11-09 13:50:00
17040,At Risk,212,138,1,159.78,High Risk,2011-07-25 10:19:00
17041,Loyal Customers,434,27,4,954.5699999999999,Low Risk,2011-11-13 11:21:00
17042,Champions,534,3,5,946.1800000000001,Low Risk,2011-12-07 12:26:00
17043,Loyal Customers,434,32,4,1097.18,Low Risk,2011-11-07 15:33:00
17044,Potential Loyalists,511,9,2,0.0,Medium Risk,2011-12-01 08:54:00
17045,At Risk,212,113,2,204.28999999999996,High Risk,2011-08-18 17:09:00
17046,At Risk,212,157,1,248.59999999999997,High Risk,2011-07-05 14:24:00
17047,Potential Loyalists,224,85,3,882.9000000000001,Medium Risk,2011-09-15 13:27:00
17048,Loyal Customers,234,118,5,712.7499999999999,Low Risk,2011-08-14 11:49:00
17049,Champions,545,3,9,3872.7400000000007,Low Risk,2011-12-07 10:48:00
17050,Loyal Customers,235,96,6,2591.6400000000003,Low Risk,2011-09-04 13:48:00
17051,At Risk,112,194,1,230.94,High Risk,2011-05-29 14:13:00
17052,Potential Loyalists,413,28,1,343.83,Medium Risk,2011-11-11 14:50:00
17053,Potential Loyalists,213,129,2,337.38,Medium Risk,2011-08-03 10:55:00
17054,Loyal Customers,434,28,6,758.6799999999998,Low Risk,2011-11-11 12:56:00
17058,Potential Loyalists,224,82,3,682.04,Medium Risk,2011-09-19 10:13:00
17059,Champions,435,30,5,2378.76,Low Risk,2011-11-10 12:27:00
17060,Lost Customers,111,266,1,50.400000000000006,High Risk,2011-03-18 13:27:00
17061,Loyal Customers,244,74,7,1214.6499999999999,Low Risk,2011-09-27 11:24:00
17062,Potential Loyalists,133,314,5,455.74,Medium Risk,2011-01-30 11:01:00
17063,Champions,544,9,9,1233.8500000000001,Low Risk,2011-12-01 08:46:00
17064,Loyal Customers,324,59,3,629.1,Low Risk,2011-10-12 10:18:00
17068,Champions,545,12,22,4238.99,Low Risk,2011-11-27 13:14:00
17069,Champions,445,28,13,2273.5,Low Risk,2011-11-11 17:13:00
17070,At Risk,212,114,1,228.78999999999996,High Risk,2011-08-17 17:01:00
17071,Champions,545,9,13,1658.93,Low Risk,2011-12-01 09:06:00
17073,Loyal Customers,434,18,4,1065.6699999999998,Low Risk,2011-11-22 11:47:00
17075,Loyal Customers,433,18,5,564.02,Low Risk,2011-11-22 11:58:00
17076,Potential Loyalists,322,36,3,158.35999999999999,Medium Risk,2011-11-03 17:53:00
17078,Potential Loyalists,312,36,2,262.28,Medium Risk,2011-11-03 19:17:00
17079,At Risk,211,78,1,118.80000000000001,High Risk,2011-09-22 15:34:00
17080,Potential Loyalists,411,22,2,125.39999999999999,Medium Risk,2011-11-17 12:59:00
17081,Potential Loyalists,411,25,2,143.25999999999996,Medium Risk,2011-11-14 12:56:00
17082,Loyal Customers,315,33,2,1383.1000000000001,Low Risk,2011-11-06 15:17:00
17083,Potential Loyalists,224,109,3,1218.9999999999998,Medium Risk,2011-08-22 15:43:00
17084,Loyal Customers,315,35,2,2065.08,Low Risk,2011-11-04 14:54:00
17085,Loyal Customers,235,123,6,1308.6,Low Risk,2011-08-08 14:15:00
17086,Champions,534,7,6,1287.0499999999997,Low Risk,2011-12-02 13:54:00
17088,Champions,435,28,4,1498.06,Low Risk,2011-11-11 14:23:00
17090,Champions,535,4,6,1346.7400000000002,Low Risk,2011-12-05 13:44:00
17091,Champions,545,3,10,3349.9700000000003,Low Risk,2011-12-07 10:43:00
17092,Loyal Customers,335,50,4,1614.19,Low Risk,2011-10-20 19:51:00
17094,At Risk,112,322,1,254.29999999999995,High Risk,2011-01-21 13:09:00
17095,Loyal Customers,424,23,3,803.5099999999999,Low Risk,2011-11-17 12:21:00
17096,Champions,544,9,7,759.94,Low Risk,2011-11-30 15:05:00
17097,Champions,544,2,9,774.9200000000001,Low Risk,2011-12-07 17:05:00
17100,Loyal Customers,414,18,2,930.4900000000001,Low Risk,2011-11-21 16:36:00
17101,Loyal Customers,424,30,3,924.38,Low Risk,2011-11-10 10:32:00
17105,Potential Loyalists,213,159,2,549.0799999999999,Medium Risk,2011-07-03 15:53:00
17107,Loyal Customers,335,33,5,3248.0299999999997,Low Risk,2011-11-06 14:08:00
17109,Champions,444,29,8,807.0,Low Risk,2011-11-10 16:59:00
17110,At Risk,211,165,1,70.15,High Risk,2011-06-27 12:58:00
17111,Potential Loyalists,312,47,1,183.39000000000001,Medium Risk,2011-10-23 15:59:00
17114,Champions,543,6,9,312.52,Low Risk,2011-12-04 12:17:00
17115,Loyal Customers,533,8,4,545.85,Low Risk,2011-12-01 14:30:00
17117,Lost Customers,111,288,1,73.34999999999998,High Risk,2011-02-24 13:54:00
17118,At Risk,112,318,1,157.02,High Risk,2011-01-26 12:19:00
17119,Loyal Customers,523,3,3,465.89,Low Risk,2011-12-06 14:40:00
17120,At Risk,112,233,1,222.95999999999998,High Risk,2011-04-20 15:21:00
17122,At Risk,211,119,1,138.32,High Risk,2011-08-12 14:33:00
17123,At Risk,212,162,1,263.7,High Risk,2011-07-01 10:47:00
17124,At Risk,112,185,1,171.59000000000003,High Risk,2011-06-07 14:02:00
17125,Potential Loyalists,312,50,1,152.82999999999998,Medium Risk,2011-10-20 14:41:00
17126,Loyal Customers,234,152,6,899.31,Low Risk,2011-07-10 13:52:00
17128,Lost Customers,111,335,1,107.78999999999999,High Risk,2011-01-09 12:02:00
17131,Champions,535,5,4,1644.67,Low Risk,2011-12-04 12:52:00
17133,Potential Loyalists,421,16,3,32.4,Medium Risk,2011-11-24 12:24:00
17134,At Risk,212,107,2,205.35,High Risk,2011-08-25 09:53:00
17135,Loyal Customers,433,16,4,592.42,Low Risk,2011-11-23 16:48:00
17138,At Risk,112,276,1,256.55,High Risk,2011-03-09 11:54:00
17139,Champions,445,16,15,6195.77,Low Risk,2011-11-24 10:12:00
17140,Lost Customers,111,247,1,115.42000000000002,High Risk,2011-04-06 13:33:00
17142,Lost Customers,111,239,1,119.70000000000002,High Risk,2011-04-14 18:22:00
17144,Loyal Customers,513,1,2,435.93,Low Risk,2011-12-08 17:57:00
17146,At Risk,113,263,2,326.38,High Risk,2011-03-21 13:51:00
17147,Loyal Customers,434,23,5,1223.6200000000001,Low Risk,2011-11-17 12:32:00
17148,At Risk,311,52,1,124.88,High Risk,2011-10-19 09:59:00
17152,Potential Loyalists,123,195,3,385.0,Medium Risk,2011-05-29 12:19:00
17153,Potential Loyalists,412,24,1,183.43,Medium Risk,2011-11-15 13:42:00
17154,At Risk,212,75,1,299.09999999999997,High Risk,2011-09-25 13:42:00
17155,Potential Loyalists,411,18,2,78.2,Medium Risk,2011-11-22 12:38:00
17157,Loyal Customers,522,8,3,295.2,Low Risk,2011-12-02 09:10:00
17158,Loyal Customers,424,32,3,883.37,Low Risk,2011-11-07 15:15:00
17159,Champions,435,22,4,1370.4,Low Risk,2011-11-18 10:52:00
17160,Champions,435,31,6,3339.12,Low Risk,2011-11-08 14:05:00
17162,Champions,444,29,9,1188.71,Low Risk,2011-11-11 11:34:00
17163,Potential Loyalists,412,22,2,293.1,Medium Risk,2011-11-18 08:57:00
17164,Champions,345,33,8,2210.3500000000004,Low Risk,2011-11-07 09:14:00
17165,Lost Customers,111,284,1,122.88,High Risk,2011-02-28 16:39:00
17166,Potential Loyalists,322,39,3,192.44,Medium Risk,2011-11-01 09:46:00
17169,Loyal Customers,334,50,4,722.8599999999999,Low Risk,2011-10-20 19:15:00
17171,At Risk,112,289,1,168.85999999999999,High Risk,2011-02-23 16:37:00
17172,At Risk,212,75,2,224.28,High Risk,2011-09-26 12:04:00
17173,Champions,545,5,8,2774.7,Low Risk,2011-12-04 14:40:00
17174,Lost Customers,111,218,1,59.9,High Risk,2011-05-06 11:47:00
17175,Loyal Customers,334,44,4,938.98,Low Risk,2011-10-26 15:31:00
17176,At Risk,112,202,1,185.03,High Risk,2011-05-22 12:41:00
17179,Potential Loyalists,224,178,3,701.8400000000001,Medium Risk,2011-06-14 16:48:00
17180,Loyal Customers,334,56,6,655.11,Low Risk,2011-10-14 15:46:00
17181,At Risk,311,57,1,38.65,High Risk,2011-10-13 14:48:00
17183,Champions,535,8,6,2272.8599999999997,Low Risk,2011-12-02 10:07:00
17187,Lost Customers,111,227,1,102.44999999999999,High Risk,2011-04-27 12:39:00
17188,Champions,544,11,8,1178.6100000000001,Low Risk,2011-11-28 13:53:00
17189,At Risk,212,106,2,246.14999999999998,High Risk,2011-08-25 19:39:00
17190,Potential Loyalists,312,59,1,228.74,Medium Risk,2011-10-12 11:33:00
17191,Champions,445,28,7,1763.4100000000003,Low Risk,2011-11-11 16:58:00
17193,Loyal Customers,344,36,9,1088.8600000000004,Low Risk,2011-11-04 12:47:00
17194,Lost Customers,111,361,1,76.12,High Risk,2010-12-14 12:06:00
17197,Potential Loyalists,413,30,1,379.11,Medium Risk,2011-11-10 10:32:00
17198,Loyal Customers,423,24,3,349.02,Low Risk,2011-11-16 10:39:00
17201,At Risk,311,54,1,92.83000000000001,High Risk,2011-10-17 11:55:00
17203,Loyal Customers,334,36,6,875.2399999999999,Low Risk,2011-11-04 12:27:00
17204,Loyal Customers,244,169,7,1006.46,Low Risk,2011-06-23 13:54:00
17205,At Risk,311,54,1,20.5,High Risk,2011-10-17 12:46:00
17206,Potential Loyalists,312,53,1,204.24,Medium Risk,2011-10-17 13:25:00
17211,Champions,445,27,9,1730.88,Low Risk,2011-11-13 12:03:00
17212,Lost Customers,111,253,1,3.95,High Risk,2011-03-31 19:42:00
17213,Champions,345,40,11,1914.8000000000002,Low Risk,2011-10-30 14:53:00
17214,Loyal Customers,333,60,6,566.2199999999999,Low Risk,2011-10-10 13:17:00
17217,Lost Customers,111,234,1,32.15,High Risk,2011-04-19 17:19:00
17218,Champions,545,4,10,1525.13,Low Risk,2011-12-05 13:52:00
17219,Potential Loyalists,411,32,1,105.97999999999999,Medium Risk,2011-11-08 11:25:00
17220,Champions,445,24,14,2684.13,Low Risk,2011-11-15 13:47:00
17221,Potential Loyalists,512,7,2,221.05999999999997,Medium Risk,2011-12-02 13:35:00
17222,Potential Loyalists,312,65,1,247.00000000000003,Medium Risk,2011-10-05 13:58:00
17223,At Risk,112,310,2,177.84,High Risk,2011-02-02 15:57:00
17226,Lost Customers,111,309,1,142.24,High Risk,2011-02-04 11:52:00
17227,Loyal Customers,433,19,6,369.86,Low Risk,2011-11-21 10:51:00
17228,Champions,445,16,8,1798.95,Low Risk,2011-11-24 10:24:00
17229,At Risk,212,96,2,296.91,High Risk,2011-09-04 13:56:00
17230,Loyal Customers,145,264,7,1414.75,Low Risk,2011-03-20 16:12:00
17231,Champions,545,12,12,2303.32,Low Risk,2011-11-27 15:18:00
17232,Loyal Customers,513,3,2,357.27,Low Risk,2011-12-07 12:21:00
17233,At Risk,311,35,1,131.07,High Risk,2011-11-04 14:06:00
17234,Lost Customers,111,183,1,96.19000000000001,High Risk,2011-06-10 11:20:00
17235,Potential Loyalists,413,25,2,350.71,Medium Risk,2011-11-14 15:51:00
17236,Loyal Customers,433,13,6,534.78,Low Risk,2011-11-27 12:00:00
17237,Potential Loyalists,512,11,2,295.23999999999995,Medium Risk,2011-11-28 15:02:00
17238,Champions,545,3,17,3164.75,Low Risk,2011-12-07 11:35:00
17239,At Risk,112,313,2,271.2,High Risk,2011-01-31 09:41:00
17242,Potential Loyalists,214,108,2,915.04,Medium Risk,2011-08-23 14:55:00
17243,Champions,545,1,28,5300.290000000001,Low Risk,2011-12-08 13:26:00
17244,Potential Loyalists,313,53,1,532.53,Medium Risk,2011-10-17 15:19:00
17245,Lost Customers,111,205,1,117.89999999999999,High Risk,2011-05-19 10:43:00
17247,Potential Loyalists,412,15,1,205.99,Medium Risk,2011-11-24 15:21:00
17248,At Risk,212,120,1,260.0,High Risk,2011-08-11 13:34:00
17250,Potential Loyalists,512,4,2,276.37,Medium Risk,2011-12-06 12:15:00
17251,At Risk,112,363,1,244.33,High Risk,2010-12-12 11:06:00
17252,At Risk,112,186,1,251.55999999999995,High Risk,2011-06-06 16:41:00
17253,Potential Loyalists,411,18,1,95.16000000000001,Medium Risk,2011-11-21 12:59:00
17254,Potential Loyalists,512,5,2,235.04000000000002,Medium Risk,2011-12-05 12:46:00
17255,Potential Loyalists,312,41,2,253.45000000000002,Medium Risk,2011-10-30 12:18:00
17256,At Risk,211,107,2,138.4,High Risk,2011-08-24 13:30:00
17259,Potential Loyalists,213,148,2,455.58000000000004,Medium Risk,2011-07-14 15:01:00
17262,Lost Customers,111,227,2,93.81,High Risk,2011-04-26 15:56:00
17263,Lost Customers,111,208,1,56.690000000000005,High Risk,2011-05-15 14:32:00
17265,Potential Loyalists,213,139,2,439.7600000000001,Medium Risk,2011-07-24 10:49:00
17266,Loyal Customers,522,2,3,226.03,Low Risk,2011-12-07 14:12:00
17267,At Risk,212,127,2,191.50000000000003,High Risk,2011-08-04 17:22:00
17268,At Risk,211,150,1,35.0,High Risk,2011-07-12 13:26:00
17272,Loyal Customers,335,46,4,1685.4199999999998,Low Risk,2011-10-24 16:20:00
17274,At Risk,311,35,1,81.25999999999999,High Risk,2011-11-04 13:16:00
17277,Potential Loyalists,114,228,2,847.2,Medium Risk,2011-04-26 12:47:00
17278,At Risk,112,241,1,176.34000000000003,High Risk,2011-04-12 13:10:00
17279,At Risk,311,58,1,25.43,High Risk,2011-10-13 11:58:00
17282,At Risk,212,174,2,305.25,High Risk,2011-06-19 10:20:00
17284,Champions,345,60,7,1520.63,Low Risk,2011-10-10 14:38:00
17286,Potential Loyalists,411,22,1,142.87,Medium Risk,2011-11-18 12:47:00
17287,Champions,444,26,7,645.3600000000001,Low Risk,2011-11-13 13:27:00
17288,Champions,534,9,6,739.8,Low Risk,2011-11-30 16:09:00
17289,Loyal Customers,424,32,3,852.57,Low Risk,2011-11-08 12:01:00
17290,Loyal Customers,513,4,2,362.09000000000003,Low Risk,2011-12-06 12:38:00
17293,Champions,545,8,8,1387.1399999999999,Low Risk,2011-12-01 14:37:00
17295,Loyal Customers,423,29,3,400.11999999999995,Low Risk,2011-11-11 10:49:00
17297,Potential Loyalists,411,17,1,85.88000000000002,Medium Risk,2011-11-22 14:43:00
17298,At Risk,212,101,2,270.67999999999995,High Risk,2011-08-30 16:43:00
17299,Loyal Customers,533,12,4,532.25,Low Risk,2011-11-28 12:01:00
17301,Potential Loyalists,412,21,1,152.84000000000003,Medium Risk,2011-11-18 13:43:00
17302,Loyal Customers,434,15,6,1026.63,Low Risk,2011-11-25 09:36:00
17303,At Risk,112,361,1,174.39000000000001,High Risk,2010-12-13 13:32:00
17306,Loyal Customers,531,11,5,109.92,Low Risk,2011-11-29 12:14:00
17309,At Risk,211,95,1,76.0,High Risk,2011-09-05 15:20:00
17311,Potential Loyalists,214,78,2,680.2399999999999,Medium Risk,2011-09-22 14:11:00
17312,At Risk,211,155,2,96.35000000000001,High Risk,2011-07-07 20:07:00
17313,Potential Loyalists,412,18,2,210.60000000000002,Medium Risk,2011-11-22 09:23:00
17314,Champions,445,25,11,1727.1900000000003,Low Risk,2011-11-15 09:41:00
17315,Champions,545,1,40,4124.139999999999,Low Risk,2011-12-09 11:58:00
17320,Potential Loyalists,224,100,3,638.18,Medium Risk,2011-08-31 13:31:00
17321,Potential Loyalists,313,68,1,380.38999999999993,Medium Risk,2011-10-03 11:34:00
17323,Champions,444,15,9,906.5200000000001,Low Risk,2011-11-24 17:29:00
17324,Loyal Customers,433,18,4,407.89000000000004,Low Risk,2011-11-22 10:34:00
17325,Lost Customers,111,280,1,96.8,High Risk,2011-03-04 13:09:00
17329,Potential Loyalists,413,14,2,466.56,Medium Risk,2011-11-25 14:24:00
17330,Potential Loyalists,412,23,2,158.4,Medium Risk,2011-11-17 08:56:00
17333,Potential Loyalists,213,86,1,425.58000000000004,Medium Risk,2011-09-15 10:11:00
17334,At Risk,122,301,3,215.82,High Risk,2011-02-11 16:34:00
17337,Loyal Customers,235,151,6,1476.1599999999999,Low Risk,2011-07-11 14:55:00
17338,Champions,445,17,9,5563.91,Low Risk,2011-11-22 14:23:00
17339,At Risk,212,94,2,199.20000000000002,High Risk,2011-09-06 13:29:00
17340,Champions,545,9,14,7488.950000000001,Low Risk,2011-11-30 17:12:00
17341,Potential Loyalists,223,157,3,503.4,Medium Risk,2011-07-06 12:33:00
17343,Lost Customers,111,355,1,99.69,High Risk,2010-12-19 15:07:00
17344,At Risk,311,46,1,120.92000000000002,High Risk,2011-10-24 12:56:00
17345,Loyal Customers,433,15,4,351.14,Low Risk,2011-11-24 15:03:00
17346,Champions,545,4,16,2174.54,Low Risk,2011-12-06 12:18:00
17348,Loyal Customers,434,15,5,981.81,Low Risk,2011-11-25 11:25:00
17349,At Risk,211,179,1,35.050000000000004,High Risk,2011-06-13 14:29:00
17350,Champions,534,8,4,880.6,Low Risk,2011-12-01 15:47:00
17351,At Risk,311,36,2,44.050000000000004,High Risk,2011-11-03 18:45:00
17354,At Risk,311,51,1,56.690000000000005,High Risk,2011-10-20 10:34:00
17356,At Risk,112,312,1,178.21999999999997,High Risk,2011-02-01 11:07:00
17357,Potential Loyalists,412,24,2,300.49,Medium Risk,2011-11-15 16:30:00
17358,At Risk,113,303,2,310.61,High Risk,2011-02-09 16:57:00
17359,Potential Loyalists,511,11,1,56.150000000000006,Medium Risk,2011-11-28 14:37:00
17360,Loyal Customers,423,17,3,466.59000000000003,Low Risk,2011-11-22 13:11:00
17361,Potential Loyalists,323,49,3,343.34999999999997,Medium Risk,2011-10-21 15:43:00
17362,At Risk,112,239,2,270.33,High Risk,2011-04-14 14:43:00
17364,Champions,545,1,12,3449.8900000000003,Low Risk,2011-12-09 09:00:00
17365,Champions,445,13,8,3687.88,Low Risk,2011-11-27 12:13:00
17367,Lost Customers,111,238,1,148.60999999999999,High Risk,2011-04-15 14:21:00
17368,Loyal Customers,443,23,8,583.9399999999999,Low Risk,2011-11-16 15:26:00
17370,Potential Loyalists,233,73,4,398.21999999999997,Medium Risk,2011-09-28 10:14:00
17371,Potential Loyalists,422,17,3,199.2,Medium Risk,2011-11-22 13:30:00
17372,Loyal Customers,344,41,8,1179.7,Low Risk,2011-10-30 11:37:00
17373,Loyal Customers,334,40,4,623.0699999999999,Low Risk,2011-10-30 15:28:00
17374,Lost Customers,111,219,2,73.37,High Risk,2011-05-05 09:05:00
17375,Potential Loyalists,132,190,4,301.51,Medium Risk,2011-06-02 17:30:00
17376,At Risk,212,71,2,185.0,High Risk,2011-09-30 12:36:00
17377,Champions,445,24,20,3219.32,Low Risk,2011-11-16 11:17:00
17379,Loyal Customers,513,11,1,342.16,Low Risk,2011-11-28 13:56:00
17381,Loyal Customers,234,151,6,632.31,Low Risk,2011-07-12 11:08:00
17382,At Risk,311,65,1,50.400000000000006,High Risk,2011-10-05 13:05:00
17383,Potential Loyalists,512,4,1,193.39,Medium Risk,2011-12-05 17:36:00
17384,Potential Loyalists,411,19,2,98.10000000000001,Medium Risk,2011-11-20 15:48:00
17385,Potential Loyalists,412,15,1,232.66000000000003,Medium Risk,2011-11-25 11:02:00
17386,Loyal Customers,522,8,3,154.7,Low Risk,2011-12-02 11:28:00
17387,Potential Loyalists,413,20,2,591.8199999999999,Medium Risk,2011-11-20 11:00:00
17388,At Risk,211,78,2,128.48000000000002,High Risk,2011-09-23 10:31:00
17389,Champions,545,1,29,2102.1800000000003,Low Risk,2011-12-09 09:38:00
17392,At Risk,113,307,2,308.71999999999997,High Risk,2011-02-06 12:48:00
17394,Lost Customers,111,219,1,38.4,High Risk,2011-05-04 13:22:00
17396,At Risk,211,149,2,108.75,High Risk,2011-07-14 10:20:00
17397,Potential Loyalists,413,22,2,493.8599999999999,Medium Risk,2011-11-17 14:08:00
17398,Potential Loyalists,223,115,3,351.78000000000003,Medium Risk,2011-08-17 09:48:00
17400,Loyal Customers,235,126,5,1471.62,Low Risk,2011-08-05 15:38:00
17402,Champions,544,5,9,608.0100000000001,Low Risk,2011-12-05 10:15:00
17403,Potential Loyalists,312,36,1,206.42000000000002,Medium Risk,2011-11-03 15:18:00
17404,Champions,444,26,7,1050.24,Low Risk,2011-11-14 08:22:00
17405,Champions,534,1,5,672.16,Low Risk,2011-12-08 17:12:00
17406,Potential Loyalists,124,330,3,1107.07,Medium Risk,2011-01-13 12:52:00
